>TARGSPHER  spherical target with explicit spacing
4169 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-20.5 -20.5 -20.5 = lattice offset
    JA   IX   IY   IZ ICOMP(x,y,z)
   527  15  28  19 3 3 3
   528  15  28  20 3 3 3
   529  15  28  21 2 2 2
   530  15  28  22 3 3 3
   531  15  28  23 3 3 3
   532  15  28  24 3 3 3
   533  15  29  21 4 4 4
   534  16  13  18 4 4 4
   535  16  13  19 3 3 3
   536  16  13  20 3 3 3
   537  16  13  21 3 3 3
   538  16  13  22 3 3 3
   539  16  13  23 3 3 3
   540  16  13  24 4 4 4
   541  16  14  16 4 4 4
   542  16  14  17 3 3 3
   543  16  14  18 2 2 2
   544  16  14  19 2 2 2
   545  16  14  20 1 1 1
   546  16  14  21 1 1 1
   547  16  14  22 1 1 1
   548  16  14  23 2 2 2
   549  16  14  24 2 2 2
   550  16  14  25 3 3 3
   551  16  14  26 4 4 4
   552  16  15  15 4 4 4
   553  16  15  16 3 3 3
   554  16  15  17 2 2 2
   555  16  15  18 1 1 1
   556  16  15  19 1 1 1
   557  16  15  20 1 1 1
   558  16  15  21 1 1 1
   559  16  15  22 1 1 1
   560  16  15  23 1 1 1
   561  16  15  24 1 1 1
   562  16  15  25 2 2 2
   563  16  15  26 3 3 3
   564  16  15  27 4 4 4
   565  16  16  14 4 4 4
   566  16  16  15 3 3 3
   567  16  16  16 1 1 1
   568  16  16  17 1 1 1
   569  16  16  18 1 1 1
   570  16  16  19 1 1 1
   571  16  16  20 1 1 1
   572  16  16  21 1 1 1
   573  16  16  22 1 1 1
   574  16  16  23 1 1 1
   575  16  16  24 1 1 1
   576  16  16  25 1 1 1
   577  16  16  26 1 1 1
   578  16  16  27 3 3 3
   579  16  16  28 4 4 4
   580  16  17  14 3 3 3
   581  16  17  15 2 2 2
   582  16  17  16 1 1 1
   583  16  17  17 1 1 1
   584  16  17  18 1 1 1
   585  16  17  19 1 1 1
   586  16  17  20 1 1 1
   587  16  17  21 1 1 1
   588  16  17  22 1 1 1
   589  16  17  23 1 1 1
   590  16  17  24 1 1 1
   591  16  17  25 1 1 1
   592  16  17  26 1 1 1
   593  16  17  27 2 2 2
   594  16  17  28 3 3 3
   595  16  18  13 4 4 4
   596  16  18  14 2 2 2
   597  16  18  15 1 1 1
   598  16  18  16 1 1 1
   599  16  18  17 1 1 1
   600  16  18  18 1 1 1
   601  16  18  19 1 1 1
   602  16  18  20 1 1 1
   603  16  18  21 1 1 1
   604  16  18  22 1 1 1
   605  16  18  23 1 1 1
   606  16  18  24 1 1 1
   607  16  18  25 1 1 1
   608  16  18  26 1 1 1
   609  16  18  27 1 1 1
   610  16  18  28 2 2 2
   611  16  18  29 4 4 4
   612  16  19  13 3 3 3
   613  16  19  14 2 2 2
   614  16  19  15 1 1 1
   615  16  19  16 1 1 1
   616  16  19  17 1 1 1
   617  16  19  18 1 1 1
   618  16  19  19 1 1 1
   619  16  19  20 1 1 1
   620  16  19  21 1 1 1
   621  16  19  22 1 1 1
   622  16  19  23 1 1 1
   623  16  19  24 1 1 1
   624  16  19  25 1 1 1
   625  16  19  26 1 1 1
   626  16  19  27 1 1 1
   627  16  19  28 2 2 2
   628  16  19  29 3 3 3
   629  16  20  13 3 3 3
   630  16  20  14 1 1 1
   631  16  20  15 1 1 1
   632  16  20  16 1 1 1
   633  16  20  17 1 1 1
   634  16  20  18 1 1 1
   635  16  20  19 1 1 1
   636  16  20  20 1 1 1
   637  16  20  21 1 1 1
   638  16  20  22 1 1 1
   639  16  20  23 1 1 1
   640  16  20  24 1 1 1
   641  16  20  25 1 1 1
   642  16  20  26 1 1 1
   643  16  20  27 1 1 1
   644  16  20  28 1 1 1
   645  16  20  29 3 3 3
   646  16  21  13 3 3 3
   647  16  21  14 1 1 1
   648  16  21  15 1 1 1
   649  16  21  16 1 1 1
   650  16  21  17 1 1 1
   651  16  21  18 1 1 1
   652  16  21  19 1 1 1
   653  16  21  20 1 1 1
   654  16  21  21 1 1 1
   655  16  21  22 1 1 1
   656  16  21  23 1 1 1
   657  16  21  24 1 1 1
   658  16  21  25 1 1 1
   659  16  21  26 1 1 1
   660  16  21  27 1 1 1
   661  16  21  28 1 1 1
   662  16  21  29 3 3 3
   663  16  22  13 3 3 3
   664  16  22  14 1 1 1
   665  16  22  15 1 1 1
   666  16  22  16 1 1 1
   667  16  22  17 1 1 1
   668  16  22  18 1 1 1
   669  16  22  19 1 1 1
   670  16  22  20 1 1 1
   671  16  22  21 1 1 1
   672  16  22  22 1 1 1
   673  16  22  23 1 1 1
   674  16  22  24 1 1 1
   675  16  22  25 1 1 1
   676  16  22  26 1 1 1
   677  16  22  27 1 1 1
   678  16  22  28 1 1 1
   679  16  22  29 3 3 3
   680  16  23  13 3 3 3
   681  16  23  14 2 2 2
   682  16  23  15 1 1 1
   683  16  23  16 1 1 1
   684  16  23  17 1 1 1
   685  16  23  18 1 1 1
   686  16  23  19 1 1 1
   687  16  23  20 1 1 1
   688  16  23  21 1 1 1
   689  16  23  22 1 1 1
   690  16  23  23 1 1 1
   691  16  23  24 1 1 1
   692  16  23  25 1 1 1
   693  16  23  26 1 1 1
   694  16  23  27 1 1 1
   695  16  23  28 2 2 2
   696  16  23  29 3 3 3
   697  16  24  13 4 4 4
   698  16  24  14 2 2 2
   699  16  24  15 1 1 1
   700  16  24  16 1 1 1
   701  16  24  17 1 1 1
   702  16  24  18 1 1 1
   703  16  24  19 1 1 1
   704  16  24  20 1 1 1
   705  16  24  21 1 1 1
   706  16  24  22 1 1 1
   707  16  24  23 1 1 1
   708  16  24  24 1 1 1
   709  16  24  25 1 1 1
   710  16  24  26 1 1 1
   711  16  24  27 1 1 1
   712  16  24  28 2 2 2
   713  16  24  29 4 4 4
   714  16  25  14 3 3 3
   715  16  25  15 2 2 2
   716  16  25  16 1 1 1
   717  16  25  17 1 1 1
   718  16  25  18 1 1 1
   719  16  25  19 1 1 1
   720  16  25  20 1 1 1
   721  16  25  21 1 1 1
   722  16  25  22 1 1 1
   723  16  25  23 1 1 1
   724  16  25  24 1 1 1
   725  16  25  25 1 1 1
   726  16  25  26 1 1 1
   727  16  25  27 2 2 2
   728  16  25  28 3 3 3
   729  16  26  14 4 4 4
   730  16  26  15 3 3 3
   731  16  26  16 1 1 1
   732  16  26  17 1 1 1
   733  16  26  18 1 1 1
   734  16  26  19 1 1 1
   735  16  26  20 1 1 1
   736  16  26  21 1 1 1
   737  16  26  22 1 1 1
   738  16  26  23 1 1 1
   739  16  26  24 1 1 1
   740  16  26  25 1 1 1
   741  16  26  26 1 1 1
   742  16  26  27 3 3 3
   743  16  26  28 4 4 4
   744  16  27  15 4 4 4
   745  16  27  16 3 3 3
   746  16  27  17 2 2 2
   747  16  27  18 1 1 1
   748  16  27  19 1 1 1
   749  16  27  20 1 1 1
   750  16  27  21 1 1 1
   751  16  27  22 1 1 1
   752  16  27  23 1 1 1
   753  16  27  24 1 1 1
   754  16  27  25 2 2 2
   755  16  27  26 3 3 3
   756  16  27  27 4 4 4
   757  16  28  16 4 4 4
   758  16  28  17 3 3 3
   759  16  28  18 2 2 2
   760  16  28  19 2 2 2
   761  16  28  20 1 1 1
   762  16  28  21 1 1 1
   763  16  28  22 1 1 1
   764  16  28  23 2 2 2
   765  16  28  24 2 2 2
   766  16  28  25 3 3 3
   767  16  28  26 4 4 4
   768  16  29  18 4 4 4
   769  16  29  19 3 3 3
   770  16  29  20 3 3 3
   771  16  29  21 3 3 3
   772  16  29  22 3 3 3
   773  16  29  23 3 3 3
   774  16  29  24 4 4 4
   775  17  12  20 4 4 4
   776  17  12  21 4 4 4
   777  17  12  22 4 4 4
   778  17  13  17 4 4 4
   779  17  13  18 3 3 3
   780  17  13  19 2 2 2
